Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
110,1267249,Netherlands Eredivisie,2021/2022,2021-11-20 17:00:00,13,Heracles,Fortuna Sittard,3,1,4,"['6', '30', '67']",['9'],1.68,4.1,4.7,1.61,2.15,1.75,2.0
111,1267251,Netherlands Eredivisie,2021/2022,2021-11-21 08:15:00,13,Go Ahead Eagles,Groningen,0,1,1,[],['50'],2.01,3.42,3.23,1.79,1.92,1.7,2.05
112,1267252,Netherlands Eredivisie,2021/2022,2021-11-21 10:30:00,13,Feyenoord,PEC Zwolle,4,0,4,"['6', '9', '31', '35']",[],1.19,5.98,11.05,1.48,2.54,2.05,1.7
113,1267253,Netherlands Eredivisie,2021/2022,2021-11-21 10:30:00,13,Heerenveen,Willem II,2,1,3,"['70', '76']",['69'],2.03,3.47,3.14,1.67,2.07,1.62,2.2
114,1267250,Netherlands Eredivisie,2021/2022,2021-11-21 12:45:00,13,RKC Waalwijk,Ajax,0,5,5,[],"['17', '42', '57', '74', '83']",18.5,9.2,1.13,1.33,3.0,2.0,1.75
115,1267254,Netherlands Eredivisie,2021/2022,2021-11-21 16:00:00,13,Cambuur,Utrecht,2,1,3,"['21', '54']",['32'],3.8,3.95,1.88,1.53,2.35,1.53,2.38
116,1267255,Netherlands Eredivisie,2021/2022,2021-11-26 16:00:00,14,NEC,Cambuur,2,3,5,"['31', '36']","['17', '52', '66']",2.15,3.5,3.2,1.67,2.15,1.57,2.35
117,1267256,Netherlands Eredivisie,2021/2022,2021-11-27 14:45:00,14,Fortuna Sittard,Groningen,1,4,5,['24'],"['29', '42', '51', '80']",2.69,3.23,2.59,1.99,1.76,1.72,2.1
118,1267257,Netherlands Eredivisie,2021/2022,2021-11-27 16:00:00,14,PEC Zwolle,RKC Waalwijk,0,0,0,[],[],2.11,3.42,3.32,1.82,1.93,1.7,2.15
119,1267258,Netherlands Eredivisie,2021/2022,2021-11-27 17:00:00,14,Willem II,Go Ahead Eagles,0,1,1,[],['47'],2.09,3.39,3.39,1.84,1.9,1.72,2.1
120,1267259,Netherlands Eredivisie,2021/2022,2021-11-28 08:15:00,14,Sparta Rotterdam,Ajax,0,1,1,[],['36'],13.0,7.75,1.17,1.36,2.99,1.95,1.8
121,1267260,Netherlands Eredivisie,2021/2022,2021-11-28 10:30:00,14,Twente,Feyenoord,0,0,0,[],[],3.9,3.65,1.83,1.63,2.13,1.62,2.2
122,1267261,Netherlands Eredivisie,2021/2022,2021-11-28 10:30:00,14,Utrecht,Heracles,1,0,1,['90+3'],[],1.54,4.25,4.95,1.59,2.2,1.7,2.05
123,1267262,Netherlands Eredivisie,2021/2022,2021-11-28 12:45:00,14,Heerenveen,PSV,1,1,2,['73'],['13'],5.81,4.34,1.5,1.56,2.43,1.62,2.2
124,1267263,Netherlands Eredivisie,2021/2022,2021-11-28 16:00:00,14,Vitesse,AZ,0,0,0,[],[],3.11,3.41,2.21,1.77,1.98,1.62,2.2
125,1267171,Netherlands Eredivisie,2021/2022,2021-12-01 16:00:00,4,Feyenoord,Heracles,2,1,3,"['45+7', '69']",['15'],1.34,5.0,7.5,1.58,2.38,1.91,1.87
126,1267155,Netherlands Eredivisie,2021/2022,2021-12-02 14:45:00,2,AZ,Fortuna Sittard,2,1,3,"['41', '51']",['9'],1.38,4.25,6.0,1.55,2.3,2.0,1.81
127,1267268,Netherlands Eredivisie,2021/2022,2021-12-02 17:00:00,15,Ajax,Willem II,5,0,5,"['15', '18', '23', '71', '76']",[],1.12,7.5,14.0,1.2,4.0,1.97,1.84
128,1267267,Netherlands Eredivisie,2021/2022,2021-12-03 16:00:00,15,Groningen,PEC Zwolle,1,1,2,['75'],['14'],1.74,3.79,4.39,1.84,1.97,1.86,1.9
129,1267265,Netherlands Eredivisie,2021/2022,2021-12-04 12:30:00,15,PSV,Utrecht,4,1,5,"['27', '35', '51', '70']",['12'],1.53,4.6,5.0,1.5,2.4,1.62,2.25
130,1267266,Netherlands Eredivisie,2021/2022,2021-12-04 14:45:00,15,Cambuur,Vitesse,1,6,7,['41'],"['26', '30', '36', '49', '64', '79']",2.8,3.65,2.25,1.7,2.0,1.62,2.25
131,1267264,Netherlands Eredivisie,2021/2022,2021-12-04 17:00:00,15,Heracles,Heerenveen,0,1,1,[],['79'],2.0,3.4,3.5,1.75,1.95,1.66,2.2
