Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
105,1191491,Australia Brisbane Premier League,2021,2021-09-04 05:00:00,18,Western Spirit,Albany Creek,0,4,4,[],"['29', '67', '79', '80']",23.0,11.0,1.07,1.18,4.8,1.58,2.25
106,1191492,Australia Brisbane Premier League,2021,2021-09-04 06:00:00,18,The Gap,The Lakes,1,0,1,['69'],[],4.4,5.25,1.44,1.16,4.57,1.4,2.85
107,1191493,Australia Brisbane Premier League,2021,2021-09-04 06:00:00,18,Univ. Queensland,Acacia Ridge,2,2,4,"['38', '73']","['20', '78']",2.23,4.01,2.37,1.28,3.34,1.3,3.05
108,1191494,Australia Brisbane Premier League,2021,2021-09-05 04:00:00,18,Toowong,Bayside United,3,2,5,"['26', '71', '85']","['84', '9004']",2.5,3.75,2.2,1.3,3.05,1.29,3.1
109,1191471,Australia Brisbane Premier League,2021,2021-09-07 07:30:00,15,Centenary Stormers,Western Spirit,3,2,5,"['62', '67', '79']","['35', '40']",2.29,3.87,2.53,1.27,3.41,1.34,3.25
110,1191495,Australia Brisbane Premier League,2021,2021-09-10 07:30:00,19,Brisbane Knights,Mt Gravatt,0,3,3,[],"['-1', '-1', '-1']",3.1,3.8,1.83,1.29,3.1,1.31,3.0
111,1191496,Australia Brisbane Premier League,2021,2021-09-11 05:00:00,19,Bayside United,Univ. Queensland,2,0,2,"['23', '76']",[],1.28,5.75,6.75,1.21,3.8,1.42,2.55
112,1191498,Australia Brisbane Premier League,2021,2021-09-11 05:00:00,19,Acacia Ridge,Western Spirit,4,1,5,"['45', '46', '57', '82']",['75'],2.2,3.4,2.65,1.36,2.75,1.33,2.9
113,1191497,Australia Brisbane Premier League,2021,2021-09-11 06:00:00,19,The Lakes,Centenary Stormers,1,1,2,['60'],['88'],1.43,4.75,4.95,1.29,3.15,1.43,2.5
114,1191499,Australia Brisbane Premier League,2021,2021-09-12 04:00:00,19,St George Willawong,Toowong,1,2,3,['9007'],"['4501', '9001']",1.44,4.2,4.4,1.3,3.45,1.4,2.85
115,1191500,Australia Brisbane Premier League,2021,2021-09-12 05:00:00,19,Albany Creek,The Gap,4,0,4,"['7', '15', '54', '65']",[],1.03,13.0,23.0,1.14,4.91,2.3,1.5
116,1191502,Australia Brisbane Premier League,2021,2021-09-18 04:00:00,20,The Gap,Acacia Ridge,0,1,1,[],['4502'],3.2,3.75,1.83,1.33,3.4,1.33,3.18
117,1191501,Australia Brisbane Premier League,2021,2021-09-18 05:00:00,20,Western Spirit,Bayside United,0,2,2,[],"['-1', '-1']",4.15,4.35,1.54,1.27,3.25,1.35,2.8
118,1191503,Australia Brisbane Premier League,2021,2021-09-18 06:00:00,20,Toowong,Brisbane Knights,2,1,3,"['22', '24']",['19'],1.41,4.85,5.0,1.24,3.6,1.36,2.75
119,1191504,Australia Brisbane Premier League,2021,2021-09-18 06:00:00,20,Univ. Queensland,St George Willawong,1,2,3,['11'],"['3', '16']",5.25,4.75,1.41,1.25,3.4,1.38,2.7
