Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
76,1323129,Saudi Arabia Professional League,2021/2022,2021-10-30 13:50:00,10,Al Feiha,Al Nassr,1,1,2,['84'],['17'],4.42,3.78,1.71,1.64,2.15,1.62,2.16
77,1323130,Saudi Arabia Professional League,2021/2022,2021-11-03 12:00:00,11,Al Raed,Al Ta'ee,4,0,4,"['26', '47', '54', '58']",[],1.85,3.7,3.3,1.6,2.19,1.62,2.15
78,1323131,Saudi Arabia Professional League,2021/2022,2021-11-03 13:45:00,11,Al Ahli,Al Batin,1,0,1,['66'],[],1.9,3.6,3.2,1.61,2.17,1.6,2.2
79,1323132,Saudi Arabia Professional League,2021/2022,2021-11-04 11:50:00,11,Al Hilal,Dhamk,2,0,2,"['56', '90+3']",[],1.4,4.0,6.5,1.64,2.12,1.81,1.91
80,1323133,Saudi Arabia Professional League,2021/2022,2021-11-04 11:55:00,11,Al Faisaly,Abha,1,0,1,['20'],[],1.75,3.75,3.6,1.64,2.13,1.6,2.22
81,1323135,Saudi Arabia Professional League,2021/2022,2021-11-04 13:00:00,11,Al Ittifaq,Al Taawon,1,3,4,['23'],"['2', '66', '90+3']",2.0,3.6,3.0,1.71,2.01,1.63,2.22
82,1323134,Saudi Arabia Professional League,2021/2022,2021-11-04 13:45:00,11,Al Ittihad,Al Fateh,3,0,3,"['35', '37', '70']",[],1.53,4.0,4.75,1.57,2.26,1.72,2.03
83,1323137,Saudi Arabia Professional League,2021/2022,2021-11-05 11:50:00,11,Al Shabab,Al Nassr,1,0,1,['23'],[],2.35,3.45,2.55,1.57,2.25,1.53,2.35
84,1323136,Saudi Arabia Professional League,2021/2022,2021-11-05 11:55:00,11,Al Feiha,Al Hazm,1,0,1,['73'],[],1.9,3.45,3.4,1.62,2.2,1.6,2.2
85,1323138,Saudi Arabia Professional League,2021/2022,2021-11-20 09:20:00,12,Al Ta'ee,Al Fateh,1,0,1,['90+4'],[],3.13,3.3,2.0,1.75,2.0,1.8,1.96
86,1323139,Saudi Arabia Professional League,2021/2022,2021-11-20 09:30:00,12,Dhamk,Al Feiha,1,0,1,['83'],[],2.2,3.13,2.88,1.95,1.8,1.9,1.8
87,1323140,Saudi Arabia Professional League,2021/2022,2021-11-20 11:45:00,12,Al Faisaly,Al Shabab,0,0,0,[],[],3.15,3.65,1.97,1.72,2.15,1.73,2.06
88,1323141,Saudi Arabia Professional League,2021/2022,2021-11-20 13:40:00,12,Al Nassr,Al Raed,2,2,4,"['24', '45+3']","['5', '38']",1.43,4.45,5.6,1.63,2.15,1.8,1.96
89,1323142,Saudi Arabia Professional League,2021/2022,2021-11-21 09:15:00,12,Al Hazm,Al Ittifaq,0,3,3,[],"['45+2', '84', '87']",2.56,3.13,2.33,1.9,1.71,1.75,1.95
90,1323143,Saudi Arabia Professional League,2021/2022,2021-11-21 09:30:00,12,Abha,Al Ahli,2,0,2,"['75', '85']",[],3.14,3.34,1.97,1.6,2.2,1.57,2.25
91,1323144,Saudi Arabia Professional League,2021/2022,2021-11-21 11:40:00,12,Al Batin,Al Taawon,3,2,5,"['12', '26', '60']","['43', '66']",2.76,3.3,2.29,1.86,2.02,1.73,1.98
92,1323146,Saudi Arabia Professional League,2021/2022,2021-11-25 11:30:00,13,Al Fateh,Dhamk,5,5,10,"['3', '19', '69', '75', '76']","['11', '16', '45+4', '63', '79']",2.21,3.18,2.8,1.93,1.67,1.63,2.22
93,1323147,Saudi Arabia Professional League,2021/2022,2021-11-25 13:40:00,13,Al Shabab,Al Raed,3,0,3,"['19', '55', '73']",[],1.5,4.1,5.2,1.83,1.92,1.67,2.14
94,1323149,Saudi Arabia Professional League,2021/2022,2021-11-26 11:50:00,13,Al Taawon,Al Feiha,1,1,2,['81'],['90+5'],1.8,3.3,3.9,1.91,1.8,1.61,2.17
95,1323150,Saudi Arabia Professional League,2021/2022,2021-11-26 13:40:00,13,Al Ahli,Al Nassr,1,2,3,['84'],"['53', '76']",3.25,3.3,1.95,1.73,2.0,1.61,2.17
96,1323151,Saudi Arabia Professional League,2021/2022,2021-11-27 09:00:00,13,Al Batin,Al Hazm,0,0,0,[],[],1.93,3.26,3.11,1.81,2.02,1.61,2.17
97,1323152,Saudi Arabia Professional League,2021/2022,2021-11-27 11:25:00,13,Al Ittifaq,Al Faisaly,1,0,1,['50'],[],2.18,3.3,2.79,1.8,1.9,1.61,2.17
