Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
93,1216701,China Chinese Super League,2021,2021-08-08 07:00:00,13,Shijiazhuang Ever Bright,Shenzhen,2,1,3,"['40', '46']",['72'],4.45,3.4,1.77,1.87,1.91,1.8,2.0
94,1216702,China Chinese Super League,2021,2021-08-08 07:00:00,13,Guangzhou R&F,Shandong Luneng,1,3,4,['85'],"['45+2', '71', '87']",4.75,3.6,1.6,1.75,1.95,1.8,1.95
95,1216703,China Chinese Super League,2021,2021-08-08 09:00:00,13,Qingdao Huanghai,Henan Jianye,0,1,1,[],['24'],7.5,3.95,1.44,2.15,1.69,2.45,1.53
96,1216704,China Chinese Super League,2021,2021-08-08 09:00:00,13,Chongqing Dangdai Lifan,Guangzhou Evergrande,1,5,6,['35'],"['28', '33', '45+2', '60', '90']",24.0,9.0,1.11,1.32,3.25,2.3,1.59
97,1216705,China Chinese Super League,2021,2021-08-09 05:30:00,13,Dalian Yifang,Shanghai Shenhua,2,4,6,"['19', '30']","['4', '15', '45+2', '65']",7.5,4.0,1.5,1.9,1.95,2.55,1.49
98,1216706,China Chinese Super League,2021,2021-08-09 07:30:00,13,Tianjin Teda,Beijing Guoan,3,1,4,"['34', '81', '90+4']",['64'],8.0,4.2,1.4,1.93,1.93,2.25,1.62
99,1216707,China Chinese Super League,2021,2021-08-09 09:30:00,13,Changchun Yatai,Hebei CFFC,3,0,3,"['6', '38', '67']",[],1.77,3.25,4.75,2.25,1.62,2.1,1.71
100,1216708,China Chinese Super League,2021,2021-08-09 09:30:00,13,Shanghai SIPG,Wuhan Zall,3,0,3,"['38', '55', '67']",[],1.35,4.5,8.75,1.95,1.83,2.35,1.57
101,1216712,China Chinese Super League,2021,2021-08-11 07:00:00,14,Guangzhou Evergrande,Qingdao Huanghai,5,0,5,"['22', '29', '51', '55', '89']",[],1.07,14.0,38.0,1.33,3.4,0.0,0.0
102,1216711,China Chinese Super League,2021,2021-08-11 07:00:00,14,Shenzhen,Chongqing Dangdai Lifan,2,1,3,"['35', '90+1']",['33'],1.4,4.7,7.6,1.74,1.98,2.0,1.8
103,1216710,China Chinese Super League,2021,2021-08-11 09:00:00,14,Henan Jianye,Guangzhou R&F,1,1,2,['48'],['67'],2.5,3.0,2.85,2.0,1.8,1.77,2.0
104,1216709,China Chinese Super League,2021,2021-08-11 09:00:00,14,Shandong Luneng,Shijiazhuang Ever Bright,2,1,3,"['3', '28']",['90+3'],1.36,4.5,9.0,1.85,1.95,2.2,1.62
105,1216714,China Chinese Super League,2021,2021-08-12 05:30:00,14,Hebei CFFC,Shanghai SIPG,1,0,1,['34'],[],6.0,3.6,1.57,1.91,1.87,2.05,1.77
106,1216713,China Chinese Super League,2021,2021-08-12 07:30:00,14,Wuhan Zall,Dalian Yifang,2,1,3,"['4', '37']",['1'],2.0,2.95,4.15,2.3,1.59,2.1,1.74
107,1216715,China Chinese Super League,2021,2021-08-12 09:30:00,14,Beijing Guoan,Changchun Yatai,2,1,3,"['53', '90']",['74'],2.4,3.35,2.7,1.8,1.95,1.69,2.15
108,1216716,China Chinese Super League,2021,2021-08-12 09:30:00,14,Shanghai Shenhua,Tianjin Teda,1,0,1,['58'],[],1.17,7.25,15.0,1.45,2.65,2.25,1.62
109,1216668,China Chinese Super League,2021,2021-08-15 05:30:00,8,Changchun Yatai,Dalian Yifang,3,1,4,"['11', '26', '79']",['90+2'],1.41,4.55,7.7,1.92,1.9,2.15,1.69
110,1216667,China Chinese Super League,2021,2021-08-15 08:30:00,8,Shanghai SIPG,Tianjin Teda,5,0,5,"['26', '39', '58', '62', '81']",[],1.29,5.25,9.5,1.83,1.95,2.5,1.51
111,1216665,China Chinese Super League,2021,2021-08-15 08:30:00,8,Beijing Guoan,Shanghai Shenhua,4,2,6,"['7', '12', '16', '81']","['45+2', '90+7']",2.92,3.42,2.36,1.95,1.87,1.69,2.1
112,1216666,China Chinese Super League,2021,2021-08-15 08:30:00,8,Wuhan Zall,Hebei CFFC,1,1,2,['20'],['41'],3.0,3.05,2.35,2.15,1.67,1.95,1.83
113,1467292,China Chinese Super League,2021,2021-12-12 04:30:00,1,Shanghai Shenhua,Qingdao Huanghai,3,0,3,"['32', '70', '80']",[],1.31,4.75,8.25,1.8,1.9,2.2,1.62
114,1467293,China Chinese Super League,2021,2021-12-12 04:30:00,1,Wuhan Zall,Shijiazhuang Ever Bright,4,2,6,"['27', '42', '59', '63']","['18', '50']",2.3,3.25,2.8,2.2,1.65,1.91,1.8
115,1467294,China Chinese Super League,2021,2021-12-12 08:30:00,1,Tianjin Teda,Chongqing Dangdai Lifan,1,1,2,['60'],['55'],2.65,3.05,2.65,1.96,1.8,1.73,2.0
116,1467295,China Chinese Super League,2021,2021-12-12 08:30:00,1,Dalian Yifang,Henan Jianye,1,0,1,['83'],[],3.75,3.5,1.85,2.1,1.7,2.0,1.8
117,1467296,China Chinese Super League,2021,2021-12-13 07:00:00,1,Shenzhen,Shanghai SIPG,1,3,4,['50'],"['31', '42', '66']",3.25,3.2,2.05,1.91,1.83,1.83,1.91
118,1467297,China Chinese Super League,2021,2021-12-13 07:00:00,1,Guangzhou R&F,Changchun Yatai,0,2,2,[],"['4', '85']",2.35,3.2,2.75,1.83,1.9,1.73,2.0
119,1467299,China Chinese Super League,2021,2021-12-13 09:00:00,1,Hebei CFFC,Shandong Luneng,0,5,5,[],"['12', '24', '64', '88', '90+2']",4.4,3.6,1.68,1.98,1.82,2.1,1.67
120,1467298,China Chinese Super League,2021,2021-12-13 09:00:00,1,Beijing Guoan,Guangzhou Evergrande,1,0,1,['82'],[],2.8,3.25,2.3,1.87,1.92,1.62,2.25
121,1467300,China Chinese Super League,2021,2021-12-15 04:30:00,2,Henan Jianye,Tianjin Teda,1,1,2,['66'],['89'],2.33,3.45,2.86,1.99,1.79,1.8,1.96
122,1467301,China Chinese Super League,2021,2021-12-15 04:30:00,2,Chongqing Dangdai Lifan,Dalian Yifang,0,1,1,[],['40'],3.0,3.2,2.15,1.88,1.88,1.73,2.0
123,1467302,China Chinese Super League,2021,2021-12-15 08:30:00,2,Shijiazhuang Ever Bright,Shanghai Shenhua,1,1,2,['76'],['29'],8.0,4.5,1.33,1.6,2.3,1.8,1.91
124,1467303,China Chinese Super League,2021,2021-12-15 08:30:00,2,Qingdao Huanghai,Wuhan Zall,2,5,7,"['13', '39']","['28', '53', '57', '85', '89']",8.0,4.75,1.3,1.57,2.36,1.73,2.0
125,1467304,China Chinese Super League,2021,2021-12-16 07:00:00,2,Shandong Luneng,Beijing Guoan,2,1,3,"['80', '90+2']",['73'],2.05,3.5,3.4,1.85,1.93,2.0,1.73
126,1467305,China Chinese Super League,2021,2021-12-16 07:00:00,2,Guangzhou Evergrande,Hebei CFFC,1,1,2,['49'],['81'],1.25,5.95,9.7,1.5,2.5,1.85,1.85
127,1467306,China Chinese Super League,2021,2021-12-16 09:00:00,2,Changchun Yatai,Shenzhen,1,1,2,['6'],['77'],2.3,3.4,2.88,1.91,1.86,1.73,2.0
128,1467307,China Chinese Super League,2021,2021-12-16 10:15:00,2,Shanghai SIPG,Guangzhou R&F,1,0,1,['15'],[],1.44,4.5,6.5,1.61,2.23,2.1,1.67
129,1467309,China Chinese Super League,2021,2021-12-18 04:30:00,3,Dalian Yifang,Shijiazhuang Ever Bright,1,2,3,['52'],"['3', '38']",1.83,3.1,3.05,1.83,1.77,1.81,1.95
130,1467308,China Chinese Super League,2021,2021-12-18 04:30:00,3,Tianjin Teda,Qingdao Huanghai,1,2,3,['56'],"['19', '80']",1.45,4.33,6.5,1.75,2.0,1.9,1.85
131,1467310,China Chinese Super League,2021,2021-12-18 08:30:00,3,Shanghai Shenhua,Chongqing Dangdai Lifan,4,1,5,"['23', '52', '74', '77']",['58'],1.3,4.9,9.0,1.72,2.0,2.1,1.68
